subject,predicate,object
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Hepatomegaly
Arugula_baby_raw,recommendedFor,Movement_Disorders
Almond_butter_creamy,recommendedFor,Hypomagnesemia_primary
Juice_tart_cherry_from_concentrate_shelfstable,highIn,Sugar
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Ventricular_Fibrillation
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Prostatic_Neoplasms
Beef_round_top_round_boneless_choice_raw,recommendedFor,Major_Depressive_Disorder
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Cell_Transformation__Neoplastic
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Gastrointestinal_Diseases
Seeds_sunflower_seed_kernel_raw,recommendedFor,Nephrocalcinosis
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Respiratory_Tract_Diseases
Eggs_Grade_A_Large_egg_whole,recommendedFor,Bone_Diseases__Endocrine
Flour_spelt_whole_grain,recommendedFor,Craniofacial_Abnormalities
Nuts_brazilnuts_raw,recommendedFor,Tachycardia
Nuts_almonds_dry_roasted_with_salt_added,highIn,Magnesium
Cheese_dry_white_queso_seco,recommendedFor,Nephrolithiasis
Potassium,treats,Hypomagnesemia_primary
Beans_Dry_Black_0_moisture,recommendedFor,Insulin_Resistance
Almond_milk_unsweetened_plain_shelf_stable,recommendedFor,Nerve_Compression_Syndromes
Nuts_pecans_halves_raw,recommendedFor,Splenic_Diseases
Beans_cannellini_dry,recommendedFor,Kidney_Diseases
Beans_Dry_Small_White_0_moisture,recommendedFor,Carcinoma__Ehrlich_Tumor
Oats_whole_grain_steel_cut,recommendedFor,Prenatal_Injuries
Cheese_parmesan_grated_refrigerated,recommendedFor,Ventricular_Fibrillation
Cheese_parmesan_grated_refrigerated,recommendedFor,Tachycardia
Spinach_baby,recommendedFor,Tremor
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Osteoporosis__Postmenopausal
Beans_Dry_Red_0_moisture,recommendedFor,Diabetic_Ketoacidosis
Bread_wholewheat_commercially_prepared,recommendedFor,Nerve_Compression_Syndromes
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Polyradiculopathy
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Hemorrhage
Flour_wheat_allpurpose_enriched_unbleached,recommendedFor,Autistic_Disorder
Yogurt_Greek_plain_whole_milk,recommendedFor,Cardiomyopathies
Flour_buckwheat,highIn,Fiber
Flour_whole_wheat_unenriched,highIn,Carbohydrate
Seeds_sunflower_seed_kernel_raw,recommendedFor,Renal_Insufficiency
Hummus_commercial,recommendedFor,Magnesium_Deficiency
Collards_raw,recommendedFor,Acute_Kidney_Injury
Flour_rice_brown,recommendedFor,Tachycardia__Ectopic_Atrial
Pork_cured_bacon_cooked_restaurant,recommendedFor,Disease_Models__Animal
Cheese_provolone_sliced,recommendedFor,Carcinoma__Squamous_Cell
Beans_Dry_Red_0_moisture,recommendedFor,Seizures
Nuts_almonds_whole_raw,recommendedFor,Substance_Withdrawal_Syndrome
Fish_salmon_Atlantic_farm_raised_raw,recommendedFor,Arthralgia
Arugula_baby_raw,recommendedFor,Water_Electrolyte_Imbalance
Eggs_Grade_A_Large_egg_whole,recommendedFor,Rickets
Beeftenderloin_steak_raw,recommendedFor,Autistic_Disorder
Flour_buckwheat,recommendedFor,Hypomagnesemia_primary
Cheese_American_restaurant,recommendedFor,Urinary_Bladder_Diseases
Beans_cannellini_dry,recommendedFor,Neoplasms
Mushroom_beech,recommendedFor,Hypomagnesemia_primary
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,recommendedFor,Major_Depressive_Disorder
Tomato_paste_canned_without_salt_added,recommendedFor,Muscle_Weakness
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Hypertension
Nuts_brazilnuts_raw,recommendedFor,Arrhythmias__Cardiac
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Movement_Disorders
Egg_whole_dried,recommendedFor,Lung_Injury
Soy_milk_unsweetened_plain_shelf_stable,recommendedFor,Pulpitis
Cheese_American_restaurant,recommendedFor,Ventricular_Fibrillation
Egg_whole_dried,recommendedFor,Developmental_Disabilities
Spinach_mature,recommendedFor,Tachycardia__Ectopic_Atrial
Egg_whole_dried,recommendedFor,Diabetes_Mellitus
Cheese_American_restaurant,recommendedFor,Tachycardia
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Liver_Diseases
Flour_amaranth,recommendedFor,Diarrhea
Cheese_pasteurized_process_cheese_food_or_product_American_singles,recommendedFor,Cognition_Disorders
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Weight_Loss
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Muscle_Weakness
Flaxseed_ground,recommendedFor,Sinus_Arrest__Cardiac
Avocado_Hass_peeled_raw,recommendedFor,Heart_Failure
Cheese_dry_white_queso_seco,recommendedFor,Alzheimer_Disease
Cheese_pasteurized_process_cheese_food_or_product_American_singles,recommendedFor,Respiratory_Tract_Diseases
Egg_yolk_dried,recommendedFor,Hypertrophy
Turkey_ground_93_lean_7_fat_raw,recommendedFor,Hyperglycemia
Beeftenderloin_steak_raw,recommendedFor,Hyperlipidemias
Beans_Dry_Black_0_moisture,recommendedFor,Colitis
Cheese_parmesan_grated_refrigerated,recommendedFor,Arrhythmias__Cardiac
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Weight_Gain
Cheese_cotija_solid,recommendedFor,Pulpitis
Figs_dried_uncooked,highIn,Carbohydrate
Khorasan_grain_dry_raw,predictedFor,Movement_Disorders
Lentils_dry,recommendedFor,Migraine_Disorders
Cheese_provolone_sliced,recommendedFor,Splenic_Diseases
Einkorn_grain_dry_raw,recommendedFor,Heart_Defects__Congenital
Nuts_walnuts_English_halves_raw,recommendedFor,Hypokalemic_Periodic_Paralysis
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Disease_Models__Animal
Beans_Dry_Cranberry_0_moisture,recommendedFor,Parasomnias
Pawpaw_peeled_seeded_raw,highIn,Folate
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Inflammation
Buckwheat_whole_grain,recommendedFor,Arthralgia
Cheese_dry_white_queso_seco,recommendedFor,Pulmonary_Fibrosis
Lamb_ground_raw,recommendedFor,Melanoma
Flaxseed_ground,recommendedFor,Cardiotoxicity
Kale_frozen_cooked_boiled_drained_without_salt,recommendedFor,Hypocalcemia
Potatoes_russet_without_skin_raw,recommendedFor,Heart_Diseases
Nuts_cashew_nuts_raw,recommendedFor,Parasomnias
Pork_cured_bacon_cooked_restaurant,highIn,Sodium
Beans_Dry_Pink_0_moisture,recommendedFor,Hyperemia
Beans_Dry_Pinto_0_moisture,recommendedFor,Hyperplasia
Peanut_butter_creamy,recommendedFor,Heart_Defects__Congenital
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,Autistic_Disorder
Egg_yolk_dried,recommendedFor,Memory_Disorders
Sausage_turkey_breakfast_links_mild_raw,recommendedFor,Acute_Kidney_Injury
Egg_yolk_dried,recommendedFor,Carcinoma__Squamous_Cell
Flaxseed_ground,recommendedFor,Stomach_Ulcer
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Chia_seeds_dry_raw,recommendedFor,Prostatic_Neoplasms
Flour_cassava,recommendedFor,Polyradiculopathy
Flour_sorghum,highIn,Fiber
Bison_ground_raw,recommendedFor,Kidney_Diseases
Cheese_cheddar,recommendedFor,Kidney_Diseases
Cheese_oaxaca_solid,recommendedFor,Hypertension
Beans_Dry_Black_0_moisture,recommendedFor,Arthralgia
Flour_amaranth,recommendedFor,Carcinoma__Ehrlich_Tumor
Cheese_dry_white_queso_seco,recommendedFor,Hyperglycemia
Cheese_American_restaurant,recommendedFor,Arrhythmias__Cardiac
Lamb_ground_raw,recommendedFor,Cholestasis__Extrahepatic
Egg_white_dried,recommendedFor,Hypoparathyroidism
Flour_sorghum,recommendedFor,Hypomagnesemia_primary
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Inflammation
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Nerve_Degeneration
Wild_rice_dry_raw,highIn,Vitamin_B6
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Gastrointestinal_Diseases
Cheese_cotija_solid,recommendedFor,Dysgeusia
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,Hyperlipidemias
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Acrodermatitis
Magnesium,treats,Long_QT_Syndrome
Beans_pinto_canned_sodium_added_drained_and_rinsed,22-rdf-syntax-ns#type,Food
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Anemia__Iron_Deficiency
Sausage_breakfast_sausage_beef_precooked_unprepared,recommendedFor,Acute_Kidney_Injury
Olives_green_Manzanilla_stuffed_with_pimiento,22-rdf-syntax-ns#type,Food
Beans_Dry_Small_White_0_moisture,recommendedFor,Disease_Progression
Juice_pomegranate_from_concentrate_shelfstable,contraindicatedFor,Obesity
Hyperglycemia,22-rdf-syntax-ns#type,Disease
Beans_Dry_Navy_0_moisture,recommendedFor,Tachycardia__Ectopic_Atrial
Wild_rice_dry_raw,recommendedFor,Hypotension
Nuts_brazilnuts_raw,recommendedFor,Tremor
Egg_yolk_dried,recommendedFor,Splenic_Diseases
Tomatoes_crushed_canned,contraindicatedFor,Heart_Failure
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Hyperglycemia
Flour_oat_whole_grain,recommendedFor,Magnesium_Deficiency
Almond_butter_creamy,recommendedFor,Acute_Kidney_Injury
Cheese_cheddar,recommendedFor,Neoplasms
Beans_Dry_Red_0_moisture,recommendedFor,Nerve_Compression_Syndromes
Blackeye_pea_dry,recommendedFor,Hepatomegaly
Olives_green_Manzanilla_stuffed_with_pimiento,highIn,Calcium
Fish_salmon_Atlantic_farm_raised_raw,22-rdf-syntax-ns#type,Food
Beans_Dry_Small_Red_0_moisture,highIn,Protein
Cheese_pasteurized_process_cheese_food_or_product_American_singles,recommendedFor,Weight_Gain
Bread_wholewheat_commercially_prepared,highIn,Calcium
Multiple_Sclerosis,22-rdf-syntax-ns#type,Disease
Beans_Dry_Brown_0_moisture,recommendedFor,Edema
Milk_whole_325_milkfat_with_added_vitamin_D,recommendedFor,Osteoporosis
Sausage_breakfast_sausage_beef_precooked_unprepared,contraindicatedFor,Obesity
Turkey_ground_93_lean_7_fat_panbroiled_crumbles,recommendedFor,Cholestasis__Extrahepatic
Restaurant_Latino_tamale_pork,recommendedFor,Ventricular_Fibrillation
Restaurant_Latino_tamale_pork,recommendedFor,Tachycardia
Beans_Dry_Pink_0_moisture,recommendedFor,COVID_19
Cheese_swiss,highIn,Vitamin_B12
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Carcinoma__Squamous_Cell
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Pulpitis
Egg_whole_dried,recommendedFor,Basal_Cell_Nevus_Syndrome
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Glioma
Eggs_Grade_A_Large_egg_yolk,highIn,Fat
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Hepatolenticular_Degeneration
Milk_lowfat_fluid_1_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Movement_Disorders
Khorasan_grain_dry_raw,recommendedFor,Craniofacial_Abnormalities
Almond_milk_unsweetened_plain_refrigerated,recommendedFor,Bone_Diseases__Endocrine
Flour_almond,recommendedFor,Cardiovascular_Diseases
Beans_Dry_Pinto_0_moisture,recommendedFor,Leukemia
Flour_almond,recommendedFor,Hepatolenticular_Degeneration
Buttermilk_low_fat,recommendedFor,Kidney_Diseases
Blackeye_pea_dry,recommendedFor,Hemorrhage
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Major_Depressive_Disorder
Peptic_Ulcer,22-rdf-syntax-ns#type,Disease
Oats_whole_grain_rolled_old_fashioned,22-rdf-syntax-ns#type,Food
Flour_potato,22-rdf-syntax-ns#type,Food
Buckwheat_whole_grain,22-rdf-syntax-ns#type,Food
Wild_rice_dry_raw,recommendedFor,Torsades_de_Pointes
Cheese_parmesan_grated_refrigerated,recommendedFor,Carcinoma__Squamous_Cell
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Acrodermatitis
Cheese_parmesan_grated,recommendedFor,Sinus_Arrest__Cardiac
Cheese_parmesan_grated,highIn,Protein
Flour_buckwheat,recommendedFor,Acute_Kidney_Injury
Squash_pie_pumpkin_peeled_seeded_raw,recommendedFor,Muscle_Weakness
Mushroom_beech,recommendedFor,Acute_Kidney_Injury
Mahi_mahi_frozen_wild_caught,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Flour_soy_fullfat,recommendedFor,Prostatic_Neoplasms
Fish_cod_Atlantic_wild_caught_raw,recommendedFor,Acute_Kidney_Injury
Egg_yolk_dried,recommendedFor,Kidney_Diseases__Cystic
Nuts_pine_nuts_raw,recommendedFor,Peripheral_Nervous_System_Diseases
Lentils_dry,recommendedFor,Proteinuria
Cheese_cotija_solid,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Flaxseed_ground,recommendedFor,Insulin_Resistance
Nuts_brazilnuts_raw,recommendedFor,Splenic_Diseases
Beans_Dry_Small_White_0_moisture,recommendedFor,Tachycardia__Supraventricular
Drug_Related_Side_Effects_and_Adverse_Reactions,22-rdf-syntax-ns#type,Disease
Magnesium,treats,Hypomagnesemia_primary
Zinc,treats,Acute_Kidney_Injury
Nuts_pecans_halves_raw,recommendedFor,Tachycardia__Ectopic_Atrial
Milk_whole_325_milkfat_with_added_vitamin_D,recommendedFor,Movement_Disorders
Flour_semolina_fine,recommendedFor,Hypomagnesemia_primary
Einkorn_grain_dry_raw,recommendedFor,Hyperkinesis
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Hemorrhage
Beans_Dry_Black_0_moisture,22-rdf-syntax-ns#type,Food
Restaurant_Latino_tamale_pork,recommendedFor,Arrhythmias__Cardiac
Cheese_parmesan_grated,recommendedFor,Cardiotoxicity
Beans_Dry_Small_Red_0_moisture,recommendedFor,Cerebrovascular_Disorders
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Stomach_Ulcer
Flour_oat_whole_grain,recommendedFor,Diarrhea
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Migraine_Disorders
Flour_amaranth,recommendedFor,Rickets
Sesame_butter_creamy,recommendedFor,Peripheral_Nervous_System_Diseases
Buttermilk_low_fat,recommendedFor,Neoplasms
Einkorn_grain_dry_raw,recommendedFor,Neural_Tube_Defects
Juice_prune_shelfstable,highIn,Sugar
Nuts_walnuts_English_halves_raw,recommendedFor,Protein_Deficiency
Cheese_parmesan_grated,recommendedFor,Stomach_Ulcer
Flour_amaranth,recommendedFor,Disease_Progression
Flour_coconut,highIn,Zinc
Cheese_parmesan_grated_refrigerated,recommendedFor,Splenic_Diseases
Bison_ground_raw,highIn,Fat
Spinach_baby,highIn,Folate
Flour_sorghum,recommendedFor,Tachycardia__Ventricular
Flour_whole_wheat_unenriched,recommendedFor,Weight_Loss
Potatoes_red_without_skin_raw,recommendedFor,Arrhythmias__Cardiac
Lentils_dry,recommendedFor,Vasospasm__Intracranial
Beans_pinto_canned_sodium_added_drained_and_rinsed,highIn,Sodium
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Drug_Overdose
Scallops_bay_Patagonian_frozen_wild_caught,recommendedFor,Migraine_Disorders
Flour_quinoa,recommendedFor,Heart_Defects__Congenital
Bulgur_dry_raw,highIn,Fiber
Nuts_pine_nuts_raw,recommendedFor,Dysgeusia
Seeds_sunflower_seed_kernel_raw,recommendedFor,Sinus_Arrest__Cardiac
Beans_Dry_Small_White_0_moisture,recommendedFor,Coronary_Vasospasm
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Brain_Injuries
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,predictedFor,Heart_Failure
Beef_round_top_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Hyperplasia
Sesame_butter_creamy,recommendedFor,Disease_Susceptibility
Beans_Dry_Red_0_moisture,recommendedFor,Vasospasm__Intracranial
Sausage_turkey_breakfast_links_mild_raw,recommendedFor,Kidney_Diseases
Blackeye_pea_dry,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Major_Depressive_Disorder
Cheese_queso_fresco_solid,recommendedFor,Edema
Milk_nonfat_fluid_with_added_vitamin_A_and_vitamin_D_fat_free_or_skim,recommendedFor,Hypocalcemia
Hypokalemia,22-rdf-syntax-ns#type,Disease
Flour_whole_wheat_unenriched,recommendedFor,Substance_Withdrawal_Syndrome
Beans_Dry_Brown_0_moisture,recommendedFor,Neurologic_Manifestations
Soy_milk_sweetened_plain_refrigerated,recommendedFor,Lung_Injury
Bulgur_dry_raw,recommendedFor,Migraine_Disorders
Oats_whole_grain_steel_cut,recommendedFor,Inflammation
Beans_Dry_Pink_0_moisture,recommendedFor,Osteoporosis__Postmenopausal
Beans_Dry_Black_0_moisture,recommendedFor,Diabetic_Cardiomyopathies
Flour_coconut,recommendedFor,Hypokalemia
Milk_whole_325_milkfat_with_added_vitamin_D,recommendedFor,Water_Electrolyte_Imbalance
Beet_greens_raw,recommendedFor,Hyperalgesia
Beans_Dry_Navy_0_moisture,recommendedFor,Heart_Failure
Kale_raw,recommendedFor,Arrhythmias__Cardiac
Seeds_sunflower_seed_kernel_raw,recommendedFor,Cardiotoxicity
Flour_spelt_whole_grain,recommendedFor,Protein_Deficiency
Cheese_monterey_jack_solid,recommendedFor,Kidney_Diseases
Flour_oat_whole_grain,recommendedFor,Carcinoma__Ehrlich_Tumor
Chia_seeds_dry_raw,recommendedFor,Prenatal_Injuries
Bread_wholewheat_commercially_prepared,recommendedFor,Cerebrovascular_Disorders
Cheese_oaxaca_solid,recommendedFor,Bone_Diseases
Anchovies_canned_in_olive_oil_with_salt_drained,recommendedFor,Neurologic_Manifestations
Beans_Dry_Red_0_moisture,highIn,Calcium
Blackeye_pea_dry,recommendedFor,Nerve_Degeneration
Beans_Dry_Carioca_0_moisture,recommendedFor,Testicular_Diseases
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Neurologic_Manifestations
Sesame_butter_creamy,recommendedFor,Neural_Tube_Defects
Yogurt_plain_nonfat,recommendedFor,Neurologic_Manifestations
Beans_black_canned_sodium_added_drained_and_rinsed,22-rdf-syntax-ns#type,Food
Flaxseed_ground,recommendedFor,Colitis
Seeds_sunflower_seed_kernel_raw,recommendedFor,Stomach_Ulcer
Oats_whole_grain_steel_cut,recommendedFor,Water_Electrolyte_Imbalance
Beef_round_top_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Atherosclerosis
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Cardiovascular_Diseases
Beans_Dry_Small_White_0_moisture,recommendedFor,Muscle_Cramp
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Pain
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Hepatolenticular_Degeneration
Muscular_Diseases,22-rdf-syntax-ns#type,Disease
Eggs_Grade_A_Large_egg_whole,recommendedFor,Leukemia__Myeloid__Acute
Beans_Dry_Tan_0_moisture,recommendedFor,Disease_Models__Animal
Lamb_ground_raw,recommendedFor,Leukemia
Flour_cassava,recommendedFor,Cardiomyopathies
Fish_pollock_raw,contraindicatedFor,Heart_Failure
Beans_Dry_Pinto_0_moisture,recommendedFor,Cardiomyopathies
Almond_butter_creamy,recommendedFor,Craniofacial_Abnormalities
Eggs_Grade_A_Large_egg_whole,recommendedFor,Tachycardia
Dysgeusia,22-rdf-syntax-ns#type,Disease
Khorasan_grain_dry_raw,recommendedFor,Hypokalemic_Periodic_Paralysis
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Crustaceans_shrimp_farm_raised_raw,contraindicatedFor,Heart_Failure
Beans_Dry_Pink_0_moisture,recommendedFor,Weight_Loss
Figs_dried_uncooked,recommendedFor,Substance_Withdrawal_Syndrome
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Melanoma
Potassium,treats,Kidney_Diseases
Bread_wholewheat_commercially_prepared,recommendedFor,Long_QT_Syndrome
Flour_amaranth,recommendedFor,Tachycardia__Supraventricular
Nuts_brazilnuts_raw,recommendedFor,Torsades_de_Pointes
Peanuts_raw,recommendedFor,Substance_Withdrawal_Syndrome
Beef_round_eye_of_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Heart_Defects__Congenital
Cheese_monterey_jack_solid,recommendedFor,Neoplasms
Flour_almond,recommendedFor,Melanoma
Lentils_dry,recommendedFor,Asthma
Farro_pearled_dry_raw,recommendedFor,Hepatomegaly
Flaxseed_ground,recommendedFor,Arthralgia
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Hyperlipidemias
Cheese_swiss,recommendedFor,Hepatolenticular_Degeneration
Wild_rice_dry_raw,recommendedFor,Fever
Potatoes_red_without_skin_raw,recommendedFor,Tremor
Collards_raw,recommendedFor,Hypokalemic_Periodic_Paralysis
Bread_white_commercially_prepared,contraindicatedFor,Hypertension
Beans_Dry_Red_0_moisture,recommendedFor,Asthma
Cheese_queso_fresco_solid,predictedFor,Tachycardia__Ectopic_Atrial
Halibut_frozen_wild_caught,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Yogurt_Greek_strawberry_nonfat,recommendedFor,Acute_Kidney_Injury
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Insulin_Resistance
Lentils_dry,recommendedFor,Intestinal_Diseases
Egg_whole_dried,recommendedFor,Hypoparathyroidism
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Esophageal_Neoplasms
Apples_gala_with_skin_raw,contraindicatedFor,Obesity
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Cholestasis__Extrahepatic
Cheese_parmesan_grated,recommendedFor,Insulin_Resistance
Flour_almond,recommendedFor,Cholestasis__Extrahepatic
Cognition_Disorders,22-rdf-syntax-ns#type,Disease
Cream_sour_full_fat,recommendedFor,Bone_Diseases
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Proteinuria
Farro_pearled_dry_raw,recommendedFor,Hemorrhage
Bulgur_dry_raw,recommendedFor,Parasomnias
Nuts_almonds_whole_raw,recommendedFor,Cell_Transformation__Neoplastic
Nuts_almonds_whole_raw,recommendedFor,Necrosis
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Paralysis
